_ID_;_MAIN_CATEGORY_;_NAME_;_MODEL_;_SKU_;_EAN_;_JAN_;_ISBN_;_MPN_;_UPC_;_MANUFACTURER_;_LOCATION_;_PRICE_;_QUANTITY_;_LENGTH_;_SEO_KEYWORD_;_DISCOUNT_;_SPECIAL_;_RELATED_ISBN_;_URL_
15681;Opel|Vivaro;"Молдинг двери передней правой Opel, 2009 (30522244)";30522244;;;;;;;"Молдинг двери передней правой";;7.0000;1;2009;molding-dveri-perednej-pravoj-opel-2009-30522244;;;;https://d4.by/index.php?route=product/product&path=11876_11908&product_id=15681
15682;Opel|Vivaro;"Молдинг двери передней левой Opel, 2009 (30522247)";30522247;;;;;;;"Молдинг двери передней левой";;7.0000;1;2009;molding-dveri-perednej-levoj-opel-2009-30522247;;;;https://d4.by/index.php?route=product/product&path=11876_11908&product_id=15682
15683;Opel|Vivaro;"Молдинг двери задней правой Opel, 2009 (30522253)";30522253;;;;;;;"Молдинг двери задней правой";;12.0000;1;2009;molding-dveri-zadnej-pravoj-opel-2009-30522253;;;;https://d4.by/index.php?route=product/product&path=11876_11908&product_id=15683
15684;Opel|Vivaro;"Молдинг двери задней левой Opel, 2009 (30522256)";30522256;;;;;;;"Молдинг двери задней левой";;12.0000;1;2009;molding-dveri-zadnej-levoj-opel-2009-30522256;;;;https://d4.by/index.php?route=product/product&path=11876_11908&product_id=15684
15685;Citroen|Berlingo;"Молдинг (накладка кузовная) Citroen, 2004 (30522257)";30522257;;;;;;;"Молдинг (накладка кузовная)";;5.0000;1;2004;molding-nakladka-kuzovnaya-citroen-2004-30522257;;;;https://d4.by/index.php?route=product/product&path=11878_12022&product_id=15685
15686;Opel|Vivaro;"Молдинг (накладка кузовная) Opel, 2002 (30522653)";30522653;;;;;;;"Молдинг (накладка кузовная)";;10.0000;1;2002;molding-nakladka-kuzovnaya-opel-2002-30522653;;;;https://d4.by/index.php?route=product/product&path=11876_11908&product_id=15686
15687;Opel|Vivaro;"Молдинг (накладка кузовная) Opel, 2002 (30523044)";30523044;;;;;;;"Молдинг (накладка кузовная)";;7.0000;1;2002;molding-nakladka-kuzovnaya-opel-2002-30523044;;;;https://d4.by/index.php?route=product/product&path=11876_11908&product_id=15687
15688;"Mercedes|S W220";"Накладка на порог Mercedes, 2004 (30523079)";30523079;;;;;;;"Накладка на порог";;12.0000;1;2004;nakladka-na-porog-mercedes-2004-30523079;;;;https://d4.by/index.php?route=product/product&path=11894_12145&product_id=15688
15689;"Mercedes|S W220";"Накладка на порог Mercedes, 2004 (30523084)";30523084;;;;;;;"Накладка на порог";;12.0000;1;2004;nakladka-na-porog-mercedes-2004-30523084;;;;https://d4.by/index.php?route=product/product&path=11894_12145&product_id=15689
15690;"Jeep|Grand Cherokee";"Накладка на порог Jeep, 2004 (30523092)";30523092;;;;;;;"Накладка на порог";;5.0000;1;2004;nakladka-na-porog-jeep-2004-30523092;;;;https://d4.by/index.php?route=product/product&path=11937_11990&product_id=15690
15691;Volkswagen|LT;"Бампер задний Volkswagen, 1999 (30523093)";30523093;;;;;;;"Бампер задний";;5.0000;1;1999;bamper-zadnij-volkswagen-1999-30523093;;;;https://d4.by/index.php?route=product/product&path=11905_12004&product_id=15691
15692;"Jeep|Grand Cherokee";"Накладка на порог Jeep, 2004 (30523096)";30523096;;;;;;;"Накладка на порог";;5.0000;1;2004;nakladka-na-porog-jeep-2004-30523096;;;;https://d4.by/index.php?route=product/product&path=11937_11990&product_id=15692
15693;"Mercedes|A W169";"Накладка на порог Mercedes, 2006 (30523107)";30523107;;;;;;;"Накладка на порог";;10.0000;1;2006;nakladka-na-porog-mercedes-2006-30523107;;;;https://d4.by/index.php?route=product/product&path=11894_12068&product_id=15693
